===== FORGET GATE =====
      0        1        2        3        4        5        6        7        8        9        10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49
0.081932 0.148497 -0.004745 0.056740 -0.029393 0.033601 0.020870 0.025087 -0.089030 0.041629 -0.028304 0.119294 -0.087163 0.047498 0.031921 -0.059066 -0.021663 0.145468 0.061007 -0.033127 0.021184 -0.188627 0.095232 0.083567 -0.132858 -0.031153 0.156314 -0.098156 0.099764 -0.039053 0.088852 -0.117928 -0.043603 -0.058579 -0.017842 -0.063934 -0.067650 -0.105001 0.081084 -0.021102 -0.064242 -0.120188 0.035617 0.073278 0.053318 0.081600 -0.030235 0.007631 0.052346 -0.039513
0.083625 0.149986 -0.004660 0.055356 -0.030594 0.034214 0.019350 0.024732 -0.087423 0.041073 -0.030230 0.119970 -0.086802 0.048497 0.031792 -0.060474 -0.020451 0.143551 0.060413 -0.037737 0.021346 -0.190650 0.094019 0.085778 -0.132384 -0.032257 0.157721 -0.099258 0.100585 -0.040165 0.089987 -0.118698 -0.043301 -0.058764 -0.018039 -0.065081 -0.068093 -0.104410 0.082358 -0.021878 -0.064979 -0.122343 0.036058 0.074842 0.053850 0.082516 -0.030630 0.008773 0.052235 -0.040339
0.084111 0.151168 -0.004558 0.055367 -0.030138 0.034154 0.019875 0.025026 -0.088545 0.041606 -0.030472 0.120529 -0.087581 0.048604 0.031965 -0.060728 -0.020385 0.144114 0.060525 -0.040115 0.021856 -0.192097 0.094344 0.086309 -0.133233 -0.032527 0.158378 -0.099806 0.101082 -0.040517 0.090667 -0.119435 -0.043188 -0.059102 -0.018185 -0.064881 -0.068182 -0.105545 0.083164 -0.022271 -0.065502 -0.124112 0.036401 0.075308 0.054915 0.082844 -0.030830 0.008955 0.052386 -0.040875
0.082514 0.150672 -0.004705 0.056188 -0.029532 0.033056 0.021250 0.025201 -0.090159 0.042019 -0.028935 0.120130 -0.087859 0.047490 0.031800 -0.059391 -0.021310 0.146287 0.061182 -0.037131 0.021873 -0.191782 0.095656 0.084881 -0.134733 -0.031643 0.157517 -0.098893 0.100720 -0.039524 0.089994 -0.119126 -0.043017 -0.059193 -0.018301 -0.064118 -0.067730 -0.106646 0.082206 -0.021818 -0.064904 -0.124138 0.036051 0.074293 0.054760 0.082624 -0.030581 0.008167 0.052528 -0.040287
0.080906 0.149455 -0.004967 0.056290 -0.029914 0.032044 0.021437 0.024880 -0.089889 0.041466 -0.027955 0.119300 -0.086974 0.046490 0.031311 -0.058355 -0.021828 0.147126 0.061566 -0.033293 0.021401 -0.190772 0.096159 0.083727 -0.135243 -0.030886 0.156409 -0.097606 0.100111 -0.038523 0.089065 -0.118260 -0.042706 -0.059000 -0.018321 -0.063979 -0.067321 -0.106276 0.080759 -0.021218 -0.063919 -0.123191 0.035532 0.073347 0.053453 0.082454 -0.030287 0.007559 0.052450 -0.039372
0.078724 0.147075 -0.005428 0.056083 -0.030144 0.030709 0.021307 0.024399 -0.088969 0.040047 -0.027127 0.117804 -0.085190 0.045080 0.030724 -0.057492 -0.022485 0.147537 0.062076 -0.027429 0.020671 -0.188359 0.096348 0.081950 -0.135018 -0.029923 0.154498 -0.095369 0.098995 -0.037290 0.087850 -0.116695 -0.042295 -0.058528 -0.017916 -0.063593 -0.066896 -0.104999 0.078499 -0.020210 -0.062261 -0.120307 0.034935 0.071824 0.050679 0.081861 -0.030016 0.006443 0.052352 -0.037945
0.077681 0.144864 -0.005920 0.054986 -0.030712 0.030059 0.020163 0.023829 -0.086767 0.038033 -0.027763 0.116407 -0.082855 0.044336 0.030274 -0.058016 -0.022461 0.146188 0.062009 -0.023978 0.020020 -0.185943 0.095306 0.081164 -0.133387 -0.029642 0.153052 -0.093575 0.098161 -0.036880 0.087323 -0.115284 -0.041838 -0.058016 -0.017233 -0.063640 -0.066859 -0.102760 0.076811 -0.019497 -0.060939 -0.116834 0.034633 0.071029 0.047646 0.081357 -0.030046 0.005866 0.052181 -0.036925
0.075882 0.141691 -0.006595 0.054250 -0.030398 0.029035 0.019748 0.023532 -0.085308 0.035926 -0.027956 0.114495 -0.080356 0.042982 0.029988 -0.058457 -0.023027 0.145519 0.062150 -0.018611 0.019445 -0.182181 0.094503 0.079241 -0.131543 -0.028914 0.150762 -0.090998 0.096934 -0.036127 0.086547 -0.113435 -0.041389 -0.057436 -0.016150 -0.062893 -0.066733 -0.100625 0.074429 -0.018371 -0.059157 -0.111478 0.034243 0.069440 0.043890 0.080249 -0.030073 0.004623 0.052137 -0.035511
0.076441 0.140031 -0.007051 0.052611 -0.030835 0.029477 0.018159 0.023292 -0.082578 0.034008 -0.030078 0.113478 -0.078059 0.043125 0.030018 -0.060728 -0.022425 0.142665 0.061241 -0.019160 0.019241 -0.179903 0.092202 0.079466 -0.128339 -0.029423 0.150068 -0.090190 0.096676 -0.036825 0.087037 -0.112559 -0.041026 -0.057101 -0.015181 -0.063112 -0.067179 -0.098024 0.073788 -0.018133 -0.058674 -0.107338 0.034356 0.069585 0.041465 0.079733 -0.030461 0.004799 0.051962 -0.035259
0.078187 0.139898 -0.007192 0.051465 -0.030585 0.030661 0.017311 0.023653 -0.081272 0.033420 -0.032357 0.113414 -0.077259 0.043955 0.030569 -0.063420 -0.021699 0.140177 0.060108 -0.023481 0.019696 -0.179047 0.090122 0.080400 -0.125504 -0.030386 0.150442 -0.090733 0.097116 -0.038180 0.088312 -0.112739 -0.040944 -0.057173 -0.014453 -0.063141 -0.067816 -0.096798 0.074560 -0.018491 -0.059334 -0.104881 0.034895 0.070489 0.041120 0.079422 -0.030983 0.005508 0.051897 -0.035926
0.078715 0.139593 -0.007266 0.051718 -0.029486 0.031272 0.018141 0.024409 -0.082067 0.033984 -0.032734 0.113316 -0.077502 0.044062 0.031195 -0.064556 -0.021949 0.140024 0.059550 -0.025236 0.020240 -0.177969 0.089582 0.079925 -0.124163 -0.030501 0.150263 -0.090963 0.097286 -0.038628 0.088845 -0.112868 -0.041065 -0.057369 -0.013995 -0.062369 -0.068014 -0.097052 0.074819 -0.018517 -0.059831 -0.102723 0.035117 0.070481 0.041524 0.078808 -0.031141 0.005587 0.051964 -0.036247
0.079905 0.140169 -0.007112 0.051930 -0.029232 0.032359 0.018469 0.024967 -0.082320 0.034947 -0.033205 0.113754 -0.078108 0.044785 0.031701 -0.065545 -0.021751 0.139442 0.058748 -0.028563 0.020687 -0.178064 0.088966 0.080370 -0.123066 -0.030932 0.150876 -0.092062 0.097814 -0.039290 0.089431 -0.113409 -0.041293 -0.057646 -0.014018 -0.062340 -0.068233 -0.097343 0.075717 -0.018906 -0.060843 -0.102308 0.035327 0.071163 0.042893 0.078726 -0.031188 0.006334 0.051883 -0.036918
0.082289 0.142336 -0.006602 0.052109 -0.029286 0.034075 0.018495 0.025536 -0.082719 0.036595 -0.034083 0.115135 -0.079679 0.046364 0.032312 -0.066691 -0.020992 0.138496 0.057823 -0.035095 0.021360 -0.180051 0.088390 0.082129 -0.122484 -0.031957 0.152730 -0.094430 0.098946 -0.040534 0.090568 -0.114830 -0.041703 -0.058129 -0.014492 -0.062857 -0.068616 -0.098250 0.077923 -0.019920 -0.062739 -0.104496 0.035866 0.072828 0.045837 0.079253 -0.031300 0.007778 0.051766 -0.038352
0.083268 0.144220 -0.006066 0.053351 -0.028601 0.034902 0.019777 0.026221 -0.084860 0.038825 -0.033254 0.116367 -0.081979 0.047099 0.032817 -0.066186 -0.021093 0.139678 0.057759 -0.038334 0.021959 -0.181897 0.089373 0.082600 -0.123610 -0.032156 0.153924 -0.096126 0.099642 -0.040817 0.090921 -0.116044 -0.042216 -0.058594 -0.015155 -0.062669 -0.068569 -0.100328 0.079454 -0.020532 -0.064122 -0.107226 0.036129 0.073484 0.048898 0.079556 -0.031118 0.008358 0.051804 -0.039286
0.079754 0.142386 -0.006137 0.055752 -0.027391 0.033133 0.022348 0.026422 -0.087721 0.039904 -0.029257 0.115423 -0.082776 0.045086 0.032511 -0.062600 -0.023141 0.143867 0.059233 -0.029532 0.021462 -0.179985 0.092312 0.079089 -0.126188 -0.030052 0.151777 -0.094191 0.098322 -0.038374 0.088621 -0.114887 -0.042465 -0.058376 -0.015444 -0.061187 -0.067504 -0.101927 0.077143 -0.019277 -0.062694 -0.106202 0.035160 0.070876 0.048386 0.078681 -0.030224 0.006474 0.051933 -0.037710
0.078478 0.140904 -0.006273 0.055501 -0.028757 0.032563 0.021231 0.025521 -0.085746 0.038799 -0.028579 0.114585 -0.081411 0.044631 0.031773 -0.061435 -0.023149 0.143393 0.059487 -0.024898 0.020429 -0.178747 0.092315 0.078516 -0.126061 -0.029504 0.150826 -0.093055 0.097500 -0.037439 0.087297 -0.113713 -0.042372 -0.057833 -0.015575 -0.061877 -0.067154 -0.100306 0.075674 -0.018660 -0.061547 -0.105267 0.034503 0.070151 0.046566 0.078669 -0.029799 0.006112 0.051645 -0.036659
0.078259 0.139837 -0.006425 0.054559 -0.029444 0.032376 0.019750 0.024843 -0.083722 0.037251 -0.029329 0.113967 -0.080005 0.044595 0.031405 -0.061723 -0.022741 0.141865 0.059578 -0.023002 0.019829 -0.177694 0.091528 0.078672 -0.125076 -0.029612 0.150303 -0.092190 0.096961 -0.037401 0.086993 -0.112919 -0.042241 -0.057348 -0.015224 -0.062338 -0.067239 -0.098505 0.074979 -0.018354 -0.060732 -0.103946 0.034440 0.069936 0.044606 0.078563 -0.029859 0.005835 0.051503 -0.036141
0.077029 0.137845 -0.006832 0.054128 -0.029035 0.031589 0.019388 0.024537 -0.082957 0.035721 -0.029403 0.112811 -0.078567 0.043726 0.031216 -0.061745 -0.023117 0.141564 0.059982 -0.018910 0.019404 -0.175383 0.091238 0.077458 -0.124261 -0.029128 0.148840 -0.090450 0.096056 -0.036909 0.086444 -0.111749 -0.042060 -0.056866 -0.014467 -0.061807 -0.067185 -0.097187 0.073502 -0.017601 -0.059404 -0.100867 0.034243 0.068784 0.042004 0.077831 -0.029942 0.004772 0.051576 -0.035203
0.077642 0.137050 -0.007112 0.052929 -0.029370 0.031932 0.018097 0.024273 -0.081098 0.034306 -0.031039 0.112339 -0.077173 0.044006 0.031240 -0.063268 -0.022564 0.139555 0.059463 -0.019654 0.019281 -0.174291 0.089688 0.077976 -0.122359 -0.029615 0.148655 -0.090125 0.095981 -0.037567 0.086918 -0.111353 -0.041879 -0.056624 -0.013827 -0.062105 -0.067581 -0.095483 0.073357 -0.017562 -0.059112 -0.098730 0.034396 0.069057 0.040448 0.077618 -0.030319 0.004923 0.051539 -0.035179
0.079779 0.138005 -0.007068 0.051921 -0.029381 0.033176 0.017175 0.024521 -0.080172 0.034078 -0.033226 0.112915 -0.077096 0.045184 0.031732 -0.065523 -0.021623 0.137433 0.058535 -0.025077 0.019807 -0.174937 0.088039 0.079645 -0.120607 -0.030776 0.149801 -0.091367 0.096761 -0.039087 0.088365 -0.112113 -0.041909 -0.056815 -0.013482 -0.062510 -0.068250 -0.094916 0.074821 -0.018262 -0.060114 -0.098556 0.035031 0.070415 0.041032 0.077796 -0.030885 0.005893 0.051557 -0.036210
0.080889 0.139038 -0.006925 0.052272 -0.028496 0.033910 0.017970 0.025229 -0.081467 0.035098 -0.033639 0.113585 -0.078189 0.045721 0.032344 -0.066374 -0.021594 0.137618 0.058147 -0.028579 0.020519 -0.175642 0.087914 0.080077 -0.120394 -0.031194 0.150568 -0.092452 0.097390 -0.039819 0.089244 -0.112977 -0.042124 -0.057199 -0.013435 -0.062114 -0.068519 -0.095984 0.075976 -0.018736 -0.061113 -0.098972 0.035441 0.071014 0.042601 0.077746 -0.031129 0.006331 0.051717 -0.037032
0.080915 0.139559 -0.006783 0.053205 -0.027896 0.034114 0.019153 0.025761 -0.083003 0.036328 -0.032824 0.113974 -0.079279 0.045730 0.032655 -0.065974 -0.022021 0.138835 0.058111 -0.029213 0.020879 -0.176006 0.088589 0.079693 -0.121014 -0.030990 0.150796 -0.093016 0.097645 -0.039719 0.089251 -0.113421 -0.042355 -0.057489 -0.013675 -0.061693 -0.068414 -0.097238 0.076338 -0.018853 -0.061647 -0.099498 0.035419 0.070977 0.043985 0.077664 -0.031002 0.006424 0.051810 -0.037297
0.085497 0.144068 -0.005932 0.052454 -0.029250 0.036861 0.017778 0.026030 -0.082255 0.038143 -0.035336 0.116652 -0.081385 0.048794 0.033242 -0.068161 -0.019941 0.136256 0.056597 -0.041511 0.021786 -0.180968 0.087160 0.084144 -0.120534 -0.033259 0.154733 -0.097331 0.099885 -0.042231 0.091556 -0.116117 -0.042766 -0.058261 -0.014705 -0.063622 -0.069264 -0.098165 0.080510 -0.020932 -0.064791 -0.105335 0.036444 0.074589 0.048637 0.079375 -0.031437 0.009331 0.051604 -0.039932
0.091881 0.152026 -0.004391 0.052760 -0.029410 0.040430 0.017871 0.027143 -0.084715 0.042497 -0.037606 0.121361 -0.086742 0.052935 0.034514 -0.070174 -0.017675 0.135170 0.055314 -0.059826 0.023808 -0.189747 0.087032 0.090054 -0.122253 -0.036211 0.160846 -0.104087 0.103384 -0.045619 0.095110 -0.120986 -0.043646 -0.059775 -0.016510 -0.065289 -0.070289 -0.102306 0.087398 -0.024166 -0.069867 -0.116441 0.038250 0.079515 0.057451 0.081851 -0.032044 0.012976 0.051670 -0.044222
0.094481 0.159035 -0.002883 0.055920 -0.027930 0.041742 0.021426 0.028628 -0.091580 0.048583 -0.035277 0.125523 -0.093798 0.054769 0.035483 -0.067936 -0.017771 0.139765 0.055946 -0.069620 0.025654 -0.197917 0.090806 0.092418 -0.128206 -0.036868 0.165113 -0.109137 0.105831 -0.046410 0.096498 -0.125248 -0.044694 -0.061343 -0.018873 -0.065177 -0.070123 -0.109495 0.092298 -0.026301 -0.073625 -0.128521 0.039116 0.081816 0.066697 0.083727 -0.031794 0.014565 0.052083 -0.047140
0.094369 0.164266 -0.001630 0.059399 -0.027745 0.041429 0.024710 0.029121 -0.097491 0.053784 -0.030919 0.128547 -0.099635 0.055221 0.035384 -0.063082 -0.018542 0.145720 0.057466 -0.072088 0.026322 -0.204958 0.095735 0.093228 -0.135686 -0.036229 0.167810 -0.112307 0.107151 -0.045363 0.095861 -0.128075 -0.045449 -0.062392 -0.021606 -0.065423 -0.069190 -0.115904 0.094869 -0.027469 -0.075586 -0.140423 0.038935 0.082609 0.073927 0.085608 -0.030887 0.015176 0.052307 -0.048455
0.092504 0.167452 -0.000771 0.061913 -0.028696 0.039867 0.026529 0.028533 -0.101050 0.056793 -0.026412 0.130234 -0.103254 0.054709 0.034375 -0.057339 -0.019302 0.150940 0.059564 -0.069205 0.025895 -0.210303 0.100393 0.093287 -0.142947 -0.035040 0.169040 -0.113415 0.107364 -0.043356 0.094068 -0.129343 -0.045746 -0.062726 -0.024049 -0.066095 -0.067953 -0.120168 0.095446 -0.027820 -0.075738 -0.150709 0.038242 0.082351 0.077915 0.087322 -0.029813 0.014914 0.052332 -0.048414
0.088697 0.167771 -0.000569 0.063294 -0.029844 0.036928 0.027249 0.027182 -0.102590 0.057066 -0.022182 0.130117 -0.104183 0.052878 0.032727 -0.051469 -0.020316 0.155295 0.062193 -0.060564 0.024589 -0.212646 0.104398 0.091948 -0.149083 -0.033226 0.168176 -0.111838 0.106275 -0.040534 0.091396 -0.128746 -0.045515 -0.062290 -0.025574 -0.066463 -0.066546 -0.122005 0.093673 -0.027116 -0.073823 -0.157123 0.037179 0.080618 0.077707 0.088290 -0.028824 0.013355 0.052305 -0.046892
0.086841 0.167979 -0.000677 0.062233 -0.031967 0.034927 0.025423 0.025379 -0.100785 0.055088 -0.021365 0.129821 -0.103097 0.052096 0.031086 -0.048562 -0.019808 0.155634 0.063736 -0.055676 0.023236 -0.214709 0.105574 0.092649 -0.152202 -0.032786 0.167936 -0.110546 0.105594 -0.039332 0.090138 -0.128107 -0.044895 -0.061623 -0.026316 -0.067794 -0.065925 -0.121194 0.092613 -0.026879 -0.072110 -0.161928 0.036694 0.080234 0.075840 0.089460 -0.028603 0.012749 0.052110 -0.045936
0.087608 0.169652 -0.000730 0.060074 -0.033533 0.034280 0.023009 0.024121 -0.098714 0.052980 -0.023260 0.130384 -0.102242 0.052608 0.030183 -0.048578 -0.018319 0.153855 0.064265 -0.057511 0.022814 -0.217882 0.105007 0.095296 -0.153556 -0.033735 0.169172 -0.110777 0.106008 -0.040074 0.090923 -0.128620 -0.044270 -0.061352 -0.026556 -0.069204 -0.066118 -0.120313 0.093552 -0.027559 -0.071737 -0.166829 0.037147 0.081500 0.074982 0.090835 -0.029181 0.013206 0.052049 -0.046387
0.087206 0.170586 -0.000959 0.059216 -0.033260 0.033005 0.022870 0.023738 -0.099385 0.051797 -0.023834 0.130594 -0.102104 0.052072 0.029765 -0.048194 -0.018142 0.154510 0.065128 -0.057638 0.022961 -0.219791 0.105507 0.096011 -0.155555 -0.033820 0.169441 -0.110315 0.106207 -0.040242 0.091485 -0.128995 -0.043727 -0.061370 -0.026455 -0.069051 -0.066072 -0.121042 0.093810 -0.027777 -0.071137 -0.169842 0.037457 0.081646 0.074322 0.091400 -0.029704 0.012739 0.052337 -0.046524
0.085387 0.170064 -0.001441 0.059016 -0.032942 0.031171 0.023541 0.023483 -0.100337 0.050706 -0.023191 0.129989 -0.101405 0.050636 0.029234 -0.047109 -0.018778 0.156285 0.066011 -0.054504 0.022864 -0.219963 0.106411 0.095126 -0.157459 -0.033059 0.168523 -0.108857 0.105889 -0.039499 0.091156 -0.128558 -0.043102 -0.061332 -0.026270 -0.068461 -0.065684 -0.121681 0.092668 -0.027366 -0.069906 -0.170561 0.037193 0.080769 0.072871 0.091441 -0.029884 0.011767 0.052596 -0.045855
0.081817 0.167231 -0.002264 0.058981 -0.032836 0.028584 0.024268 0.023012 -0.100449 0.048788 -0.021620 0.128069 -0.099254 0.048135 0.028365 -0.045426 -0.020083 0.158347 0.067046 -0.046515 0.022133 -0.217464 0.107348 0.092456 -0.158585 -0.031433 0.165904 -0.105664 0.104597 -0.037670 0.089654 -0.126689 -0.042303 -0.060916 -0.025761 -0.067537 -0.064955 -0.121106 0.089525 -0.026041 -0.067495 -0.167785 0.036332 0.078546 0.069304 0.090772 -0.029695 0.009997 0.052714 -0.043951
0.078976 0.163616 -0.003214 0.057810 -0.033613 0.026619 0.023445 0.022213 -0.098124 0.045720 -0.021499 0.125707 -0.095658 0.046118 0.027412 -0.045178 -0.020675 0.158005 0.067376 -0.039159 0.021071 -0.213873 0.106691 0.090401 -0.157486 -0.030346 0.163203 -0.102308 0.103202 -0.036343 0.088399 -0.124323 -0.041371 -0.060237 -0.024880 -0.067259 -0.064549 -0.118509 0.086206 -0.024705 -0.065038 -0.162881 0.035557 0.076741 0.064501 0.090017 -0.029629 0.008704 0.052570 -0.041983
0.078451 0.161041 -0.003971 0.055658 -0.034515 0.026095 0.021525 0.021610 -0.094661 0.042588 -0.023573 0.124004 -0.092102 0.045463 0.026952 -0.047234 -0.020212 0.155230 0.066756 -0.037029 0.020469 -0.210982 0.104407 0.090120 -0.154464 -0.030499 0.161752 -0.100292 0.102550 -0.036521 0.088525 -0.122713 -0.040554 -0.059727 -0.023751 -0.067499 -0.064810 -0.115206 0.084463 -0.024089 -0.063723 -0.157889 0.035464 0.076379 0.060482 0.089498 -0.030007 0.008473 0.052350 -0.041067
0.077393 0.157999 -0.004736 0.054432 -0.034015 0.025411 0.021028 0.021615 -0.093004 0.040241 -0.024838 0.122139 -0.089248 0.044322 0.026939 -0.049129 -0.020547 0.153798 0.066366 -0.033969 0.020260 -0.207113 0.102787 0.088594 -0.151584 -0.030187 0.159715 -0.097940 0.101697 -0.036408 0.088529 -0.121050 -0.039941 -0.059355 -0.022359 -0.066662 -0.064982 -0.112874 0.082450 -0.023180 -0.062373 -0.151453 0.035372 0.075289 0.056725 0.088348 -0.030323 0.007607 0.052345 -0.040022
0.075961 0.154391 -0.005548 0.053622 -0.033439 0.024774 0.020901 0.021743 -0.091489 0.038204 -0.025578 0.120009 -0.086373 0.042997 0.026999 -0.050801 -0.021203 0.152715 0.065864 -0.029824 0.019991 -0.202415 0.101271 0.086416 -0.148423 -0.029576 0.157264 -0.095400 0.100655 -0.035988 0.088163 -0.119128 -0.039425 -0.058970 -0.020949 -0.065653 -0.065057 -0.110500 0.080011 -0.022037 -0.060921 -0.143891 0.035037 0.073825 0.052912 0.086921 -0.030457 0.006623 0.052317 -0.038731
0.075930 0.151658 -0.006141 0.052443 -0.033420 0.025135 0.020040 0.021883 -0.089127 0.036496 -0.027246 0.118441 -0.083749 0.042652 0.027242 -0.053360 -0.021170 0.150313 0.064741 -0.028855 0.019860 -0.198534 0.098958 0.085463 -0.144435 -0.029672 0.155775 -0.093987 0.100118 -0.036323 0.088373 -0.117751 -0.039062 -0.058702 -0.019715 -0.065299 -0.065434 -0.107798 0.078594 -0.021396 -0.060289 -0.137096 0.034951 0.073349 0.050054 0.085840 -0.030681 0.006511 0.052151 -0.038084
0.076049 0.149300 -0.006566 0.051794 -0.032876 0.025692 0.019754 0.022308 -0.087680 0.035532 -0.028518 0.117165 -0.081919 0.042424 0.027721 -0.055694 -0.021320 0.148461 0.063719 -0.028414 0.019948 -0.194891 0.097067 0.084368 -0.140778 -0.029735 0.154467 -0.092922 0.099663 -0.036661 0.088620 -0.116665 -0.038918 -0.058543 -0.018588 -0.064657 -0.065788 -0.105800 0.077530 -0.020839 -0.059974 -0.130744 0.034961 0.072848 0.048005 0.084676 -0.030841 0.006350 0.052046 -0.037633
0.075822 0.146897 -0.006923 0.051651 -0.032146 0.026170 0.019906 0.022804 -0.086789 0.035018 -0.029095 0.115914 -0.080503 0.042065 0.028213 -0.057387 -0.021744 0.147274 0.062888 -0.027076 0.019998 -0.191171 0.095687 0.082866 -0.137579 -0.029535 0.153017 -0.091842 0.099084 -0.036681 0.088526 -0.115561 -0.038917 -0.058376 -0.017605 -0.063852 -0.065992 -0.104201 0.076336 -0.020175 -0.059618 -0.124612 0.034836 0.072060 0.046267 0.083425 -0.030832 0.006012 0.051953 -0.037064
0.076271 0.145177 -0.007113 0.051392 -0.031807 0.027103 0.019648 0.023208 -0.085549 0.034743 -0.029965 0.115087 -0.079409 0.042252 0.028715 -0.059176 -0.021779 0.145580 0.061879 -0.027262 0.020054 -0.188257 0.094127 0.082124 -0.134379 -0.029676 0.152191 -0.091447 0.098777 -0.037021 0.088634 -0.114822 -0.039034 -0.058247 -0.016854 -0.063496 -0.066292 -0.102592 0.075765 -0.019817 -0.059680 -0.119641 0.034816 0.071816 0.045199 0.082486 -0.030832 0.006127 0.051786 -0.036849
0.076731 0.143815 -0.007190 0.051423 -0.031267 0.028037 0.019638 0.023665 -0.084841 0.034819 -0.030520 0.114500 -0.078828 0.042499 0.029255 -0.060575 -0.021880 0.144301 0.061069 -0.027521 0.020165 -0.185773 0.092966 0.081412 -0.131716 -0.029783 0.151542 -0.091263 0.098510 -0.037310 0.088701 -0.114287 -0.039276 -0.058147 -0.016244 -0.063067 -0.066539 -0.101451 0.075429 -0.019530 -0.059859 -0.115499 0.034839 0.071568 0.044600 0.081609 -0.030793 0.006185 0.051657 -0.036739
0.079178 0.144527 -0.006903 0.051012 -0.031305 0.030067 0.018884 0.024130 -0.083783 0.035500 -0.032245 0.115122 -0.079175 0.044091 0.029993 -0.062803 -0.021001 0.141865 0.059746 -0.033002 0.020631 -0.185673 0.091241 0.082781 -0.129076 -0.030916 0.152658 -0.092929 0.099197 -0.038726 0.089797 -0.114962 -0.039691 -0.058327 -0.016068 -0.063519 -0.067165 -0.100703 0.076977 -0.020172 -0.061308 -0.114335 0.035346 0.072905 0.045899 0.081541 -0.031003 0.007430 0.051469 -0.037792
0.080030 0.144925 -0.006607 0.051961 -0.030196 0.031103 0.019881 0.024907 -0.085116 0.037007 -0.031971 0.115596 -0.080507 0.044668 0.030732 -0.063224 -0.021230 0.142097 0.059381 -0.034988 0.021156 -0.185315 0.091342 0.082531 -0.128382 -0.031068 0.152995 -0.093867 0.099434 -0.039089 0.090092 -0.115472 -0.040249 -0.058552 -0.016043 -0.062942 -0.067306 -0.101544 0.077808 -0.020360 -0.062247 -0.113586 0.035580 0.073041 0.047479 0.081105 -0.030922 0.007643 0.051510 -0.038337
0.083092 0.147599 -0.005935 0.052131 -0.030460 0.033343 0.019524 0.025404 -0.085242 0.038889 -0.033136 0.117361 -0.082457 0.046818 0.031454 -0.064523 -0.020151 0.140647 0.058311 -0.042606 0.021849 -0.187789 0.090587 0.084899 -0.127645 -0.032410 0.155380 -0.096877 0.100756 -0.040663 0.091397 -0.117217 -0.040892 -0.059038 -0.016643 -0.063822 -0.067850 -0.102365 0.080600 -0.021602 -0.064509 -0.116422 0.036210 0.075116 0.050960 0.081809 -0.031062 0.009414 0.051383 -0.040085
0.083535 0.149165 -0.005380 0.053885 -0.029365 0.033921 0.021232 0.026121 -0.088014 0.041303 -0.031635 0.118496 -0.085063 0.047283 0.031997 -0.063373 -0.020628 0.142588 0.058623 -0.044106 0.022390 -0.189229 0.092146 0.084754 -0.129268 -0.032271 0.156236 -0.098272 0.101168 -0.040579 0.091366 -0.118277 -0.041583 -0.059429 -0.017288 -0.063314 -0.067689 -0.104739 0.081823 -0.021975 -0.065606 -0.118900 0.036352 0.075243 0.053878 0.081884 -0.030775 0.009527 0.051526 -0.040761
0.083920 0.150677 -0.004878 0.055064 -0.029448 0.034380 0.021907 0.026249 -0.089357 0.043021 -0.030399 0.119530 -0.086954 0.047864 0.032094 -0.062007 -0.020691 0.143811 0.058870 -0.045028 0.022485 -0.191026 0.093372 0.085174 -0.130923 -0.032228 0.157209 -0.099590 0.101538 -0.040419 0.091084 -0.119120 -0.042106 -0.059647 -0.018131 -0.063615 -0.067499 -0.106265 0.082815 -0.022363 -0.066414 -0.122060 0.036288 0.075614 0.056228 0.082366 -0.030433 0.009911 0.051519 -0.041249
0.083514 0.151482 -0.004531 0.056057 -0.029551 0.034198 0.022401 0.026109 -0.090420 0.044016 -0.028970 0.120102 -0.088236 0.047922 0.031933 -0.060254 -0.020934 0.145213 0.059514 -0.043748 0.022306 -0.192234 0.094772 0.085107 -0.132817 -0.031890 0.157579 -0.100038 0.101488 -0.039858 0.090437 -0.119455 -0.042467 -0.059657 -0.018805 -0.063783 -0.067187 -0.107381 0.083074 -0.022419 -0.066518 -0.124650 0.036099 0.075444 0.057433 0.082707 -0.030077 0.009763 0.051540 -0.041238
0.084578 0.153266 -0.004119 0.055997 -0.030358 0.034696 0.021667 0.025750 -0.090196 0.044518 -0.029171 0.121172 -0.089250 0.048875 0.031794 -0.059776 -0.020226 0.144872 0.059637 -0.046041 0.022255 -0.194630 0.095059 0.086706 -0.133949 -0.032454 0.158985 -0.101375 0.102016 -0.040291 0.090706 -0.120339 -0.042715 -0.059733 -0.019473 -0.064741 -0.067290 -0.107861 0.084382 -0.023056 -0.067204 -0.128358 0.036302 0.076450 0.058941 0.083578 -0.030079 0.010448 0.051493 -0.041908
0.085801 0.155527 -0.003681 0.056106 -0.030557 0.035129 0.021469 0.025668 -0.090932 0.045344 -0.029397 0.122494 -0.090789 0.049790 0.031853 -0.059423 -0.019645 0.145060 0.059891 -0.049283 0.022545 -0.197514 0.095616 0.088332 -0.135526 -0.033073 0.160600 -0.102908 0.102746 -0.040898 0.091332 -0.121588 -0.042967 -0.059978 -0.020095 -0.065334 -0.067445 -0.109088 0.086067 -0.023835 -0.068107 -0.132620 0.036707 0.077527 0.060954 0.084445 -0.030224 0.011048 0.051598 -0.042839
