Date,Close,,,,,
2/3/2023,5113,,,,,
3/3/2023,5025,,,,,
6/3/2023,5063,,,,,
7/3/2023,5088,,,,,
8/3/2023,5138,,,,,
9/3/2023,5225,,,,,
10/3/2023,5188,,,,,
13/03/2023,5175,,,,,
14/03/2023,4963,,,,,
15/03/2023,5025,,,,,
16/03/2023,4925,,,,,
17/03/2023,5050,,,,,
20/03/2023,5000,,,,,
21/03/2023,5250,,,,,
24/03/2023,5450,,,,,
27/03/2023,5100,,,,,
28/03/2023,5063,,,,,
29/03/2023,5175,,,,,
30/03/2023,5113,,,,,
31/03/2023,5163,,,,,
3/4/2023,5263,,,,,
4/4/2023,5200,,,,,
5/4/2023,5225,,,,,
6/4/2023,5175,,,,,
10/4/2023,5100,,,,,
11/4/2023,5100,,,,,
12/4/2023,5150,,,,,
13/04/2023,5125,,,,,
14/04/2023,5225,,,,,
17/04/2023,5125,,,,,
18/04/2023,5175,,,,,
26/04/2023,5200,,,,,
27/04/2023,5200,,,,,
28/04/2023,5175,,,,,
2/5/2023,5250,,,,,
3/5/2023,5225,,,,,
4/5/2023,5175,,,,,
5/5/2023,5175,,,,,
8/5/2023,5125,,,,,
9/5/2023,5050,,,,,
10/5/2023,5075,,,,,
11/5/2023,5100,,,,,
12/5/2023,5000,,,,,
15/05/2023,5050,,,,,
16/05/2023,4990,,,,,
17/05/2023,5000,,,,,
19/05/2023,5075,,,,,
22/05/2023,5225,,,,,
23/05/2023,5125,,,,,
24/05/2023,5075,,,,,
25/05/2023,5175,,,,,
26/05/2023,5125,,,,,
29/05/2023,5150,,,,,
30/05/2023,5150,,,,,
31/05/2023,5050,,,,,
5/6/2023,5075,,,,,
6/6/2023,5050,,,,,
7/6/2023,5025,,,,,
8/6/2023,5025,,,,,
9/6/2023,5125,,,,,
12/6/2023,5100,,,,,
13/06/2023,5100,,,,,
14/06/2023,5050,,,,,
15/06/2023,5125,,,,,
16/06/2023,5150,,,,,
19/06/2023,5125,,,,,
20/06/2023,5100,,,,,
21/06/2023,5100,,,,,
22/06/2023,5075,,,,,
23/06/2023,5075,,,,,
26/06/2023,5125,,,,,
27/06/2023,5200,,,,,
3/7/2023,5350,,,,,
4/7/2023,5250,,,,,
5/7/2023,5275,,,,,
6/7/2023,5300,,,,,
7/7/2023,5150,,,,,
10/7/2023,5175,,,,,
11/7/2023,5275,,,,,
12/7/2023,5300,,,,,
13/07/2023,5350,,,,,
14/07/2023,5400,,,,,
17/07/2023,5375,,,,,
18/07/2023,5350,,,,,
20/07/2023,5525,,,,,
21/07/2023,5550,,,,,
24/07/2023,5500,,,,,
25/07/2023,5550,,,,,
26/07/2023,5575,,,,,
27/07/2023,5625,,,,,
28/07/2023,5700,,,,,
31/07/2023,5725,,,,,
1/8/2023,5650,,,,,
2/8/2023,5700,,,,,
3/8/2023,5800,,,,,
4/8/2023,5775,,,,,
7/8/2023,5875,,,,,
8/8/2023,5900,,,,,
9/8/2023,5900,,,,,
10/8/2023,5975,,,,,
11/8/2023,5925,,,,,
14/08/2023,5950,,,,,
15/08/2023,5800,,,,,
16/08/2023,5800,,,,,
18/08/2023,5775,,,,,
21/08/2023,5825,,,,,
22/08/2023,5950,,,,,
23/08/2023,5850,,,,,
24/08/2023,5950,,,,,
25/08/2023,5900,,,,,
28/08/2023,6000,,,,,
29/08/2023,5950,,,,,
30/08/2023,5975,,,,,
31/08/2023,6025,,,,,
1/9/2023,6075,,,,,
4/9/2023,6100,,,,,
5/9/2023,6100,,,,,
6/9/2023,6050,,,,,
7/9/2023,5875,,,,,
8/9/2023,5900,,,,,
11/9/2023,5925,,,,,
12/9/2023,5875,,,,,
13/09/2023,5850,,,,,
14/09/2023,5825,,,,,
15/09/2023,5925,,,,,
18/09/2023,5900,,,,,
19/09/2023,6000,,,,,
20/09/2023,6075,,,,,
21/09/2023,6000,,,,,
22/09/2023,6000,,,,,
25/09/2023,6000,,,,,
26/09/2023,5925,,,,,
27/09/2023,6000,,,,,
29/09/2023,6025,,,,,
2/10/2023,6050,,,,,
3/10/2023,6075,,,,,
4/10/2023,6125,,,,,
5/10/2023,6125,,,,,
6/10/2023,6025,,,,,
9/10/2023,5900,,,,,
10/10/2023,6000,,,,,
11/10/2023,6050,,,,,
12/10/2023,6075,,,,,
13/10/2023,6075,,,,,
16/10/2023,6025,,,,,
